Order_ID,Order_Date,Ship_Date,Delivery_Date,Customer_ID,Customer_Name,Age,Gender,City,Category,Quantity,Cost_Price,Selling_Price,Discount,Payment_Method,Customer_Rating,Return_Status,Income
3634,"Aug 23, 2024",2024-08-25,2024-08-28,799, Customer 1237 ,-5.0,FEMALE,Delhi,electronics,1,829,₹758,0.2,Cash,4.0,Yes,"₹65,571"
2616,"Dec 07, 2024",2024-12-09,2024-12-16,993, Customer 475 ,,male,Mumbai,electronics,-1,₹3413,"₹4,237",0.2,Cash,4.0,No,
3783,"Apr 28, 2024",2024-04-28,2024-05-03,764, Customer 788 ,150.0,Male,Mumbai,electronics,-1,₹2604,Rs.1668,0.2,upi,1.0,Yes,"₹168,288"
2057,"Mar 03, 2024",2024-03-05,2024-03-08,821, Customer 627 ,,M,CALCUTTA,Electronics,1,2206,₹185,25%,Cash,1.0,Yes,"₹102,830"
1449,21/11/2024,2024-11-22,2024-11-26,682, Customer 1458 ,150.0,F,Mumbai,Furniture,-1,₹1492,"₹2,245",10%,UPI,5.0,Yes,
2012,08/02/2024,2024-02-11,2024-02-13,745, Customer 201 ,-5.0,Female,Delhi,ELECTRONIC,-1,₹2551,Rs.381,10%,Cash,3.0,Yes,
2767,2024-08-09,2024-08-10,2024-08-16,781, Customer 999 ,150.0,FEMALE,CALCUTTA,Electronics,-1,₹2001,"₹4,862",,Card,,No,"₹57,554"
1168,26/08/2024,2024-08-28,,564, Customer 982 ,150.0,M,kolkata,electronics,1,858,Rs.1498,,Cash,2.0,No,
1519,04/12/2024,2024-12-05,2024-12-11,808, Customer 1300 ,150.0,Female,CALCUTTA,electronics,4,₹1261,Rs.1709,,upi,0.0,No,"₹40,977"
4400,"Feb 03, 2024",2024-02-06,,1172, Customer 722 ,-5.0,Male,Mumbai,Clothing,5,2871,Rs.3629,,upi,3.0,No,
1602,2024-05-17,2024-05-19,2024-05-27,969, Customer 879 ,,Male,Delhi,electronics,-1,1417,Rs.2506,10%,Cash,,Yes,"₹48,825"
3081,"Oct 12, 2024",2024-10-15,2024-10-18,142, Customer 505 ,-5.0,Male,Delhi,Electronics,-1,3157,Rs.930,10%,UPI,1.0,Yes,"₹160,201"
3053,"Oct 12, 2024",,2024-10-17,967, Customer 805 ,51.0,Male,Kolkata,Furniture,5,3681,"₹2,499",0.2,Card,6.0,Yes,"₹135,570"
2554,17/07/2024,2024-07-17,2024-07-21,99, Customer 94 ,,Male,CALCUTTA,electronics,2,3912,"₹4,978",0.2,UPI,0.0,No,
4350,27/07/2024,2024-07-28,2024-07-27,531, Customer 1188 ,-5.0,Male,Mumbai,Furniture,-1,₹2193,Rs.3404,,Card,5.0,Yes,
4197,2024-06-03,2024-06-06,2024-06-11,13, Customer 241 ,150.0,Female,CALCUTTA,Furniture,-1,1973,"₹2,083",,Cash,2.0,Yes,
2751,22/06/2024,2024-06-23,2024-06-29,1208, Customer 792 ,29.0,F,Delhi,Clothing,-1,3777,₹906,10%,upi,6.0,Yes,
1873,"Feb 15, 2024",2024-02-18,2024-02-23,672, Customer 48 ,-5.0,Female,CALCUTTA,ELECTRONIC,-1,₹2800,"₹1,304",,Cash,4.0,No,"₹147,177"
3275,09/10/2024,2024-10-11,,1197, Customer 1348 ,,Female,Kolkata,Electronics,5,2009,Rs.4745,,Cash,4.0,No,
1044,2024-04-12,2024-04-15,,358, Customer 1127 ,40.0,male,kolkata,Electronics,-1,1903,Rs.4119,0.2,UPI,0.0,Yes,
3418,23/06/2024,2024-06-24,2024-06-24,312, Customer 1433 ,,Female,Mumbai,Clothing,1,1480,"₹4,887",0.2,Cash,1.0,Yes,"₹52,442"
3654,"Sep 16, 2024",2024-09-16,2024-09-23,833, Customer 547 ,150.0,FEMALE,kolkata,electronics,-1,₹2963,Rs.3089,,Cash,1.0,No,
2162,01/04/2024,2024-04-04,2024-04-09,849, Customer 1246 ,-5.0,M,Kolkata,electronics,5,1535,Rs.635,10%,Cash,0.0,No,"₹27,181"
3508,"Mar 20, 2024",2024-03-23,2024-03-29,431, Customer 822 ,150.0,F,CALCUTTA,Electronics,-1,₹333,Rs.4785,25%,upi,,No,
4406,08/10/2024,2024-10-08,2024-10-13,8, Customer 251 ,67.0,FEMALE,Mumbai,ELECTRONIC,3,₹1555,"₹2,870",0.2,Card,3.0,Yes,
1349,09/01/2024,2024-01-12,2024-01-14,116, Customer 1008 ,-5.0,Female,Mumbai,Clothing,-1,3530,₹777,0.2,UPI,0.0,Yes,
1739,2024-07-25,2024-07-26,2024-07-25,860, Customer 108 ,-5.0,M,Mumbai,Electronics,-1,₹3872,Rs.4933,,upi,4.0,Yes,
2439,2024-11-13,2024-11-15,2024-11-14,168, Customer 544 ,150.0,M,Kolkata,Furniture,5,₹3939,"₹3,569",0.2,upi,5.0,Yes,"₹173,771"
1651,2024-08-27,2024-08-27,2024-09-01,1131, Customer 1413 ,-5.0,Female,CALCUTTA,Electronics,1,₹2708,Rs.4086,10%,Card,2.0,No,
2666,04/07/2024,2024-07-05,2024-07-08,1254, Customer 648 ,41.0,Male,kolkata,Clothing,2,3747,Rs.1848,25%,upi,5.0,Yes,"₹51,054"
4146,"Nov 01, 2024",2024-11-04,2024-11-10,1094, Customer 1463 ,,Female,CALCUTTA,Electronics,1,₹1724,"₹1,433",0.2,Cash,1.0,No,"₹91,422"
1515,2024-07-02,2024-07-05,2024-07-05,22, Customer 1324 ,,male,CALCUTTA,ELECTRONIC,-1,1738,"₹3,500",0.2,upi,5.0,No,"₹67,547"
3024,2024-01-06,2024-01-06,2024-01-06,347, Customer 482 ,24.0,F,Delhi,ELECTRONIC,3,₹846,"₹1,337",25%,UPI,,No,
2075,2024-01-26,2024-01-29,2024-02-02,193, Customer 65 ,,Male,Kolkata,Clothing,4,₹3586,"₹3,244",25%,upi,2.0,No,
2437,2024-11-11,2024-11-13,2024-11-12,1186, Customer 1492 ,61.0,Female,kolkata,Furniture,5,₹2548,"₹2,247",,Cash,1.0,Yes,"₹43,292"
4363,01/12/2024,2024-12-01,2024-12-05,1064, Customer 280 ,150.0,FEMALE,Delhi,electronics,-1,1126,"₹2,323",0.2,upi,1.0,Yes,"₹134,081"
2043,2024-09-01,2024-09-01,2024-09-02,989, Customer 183 ,150.0,Male,Delhi,electronics,-1,1107,Rs.1455,10%,Cash,3.0,No,"₹111,200"
1963,06/12/2024,2024-12-07,2024-12-06,925, Customer 1082 ,150.0,M,Kolkata,Clothing,4,₹3016,Rs.709,0.2,Card,5.0,Yes,
4293,2024-02-05,2024-02-08,2024-02-15,928, Customer 789 ,150.0,F,Delhi,Furniture,-1,195,Rs.4031,25%,Card,2.0,No,"₹77,790"
3038,01/02/2024,2024-02-03,2024-02-02,703, Customer 1381 ,150.0,Female,Mumbai,Furniture,4,₹1952,Rs.4799,0.2,Cash,4.0,No,"₹54,366"
3586,2024-03-21,2024-03-23,2024-03-28,96, Customer 695 ,-5.0,F,Delhi,electronics,-1,₹3188,"₹3,309",0.2,Cash,1.0,Yes,"₹153,553"
2293,16/01/2024,2024-01-18,2024-01-18,159, Customer 641 ,33.0,Male,Delhi,Furniture,-1,2997,Rs.1642,0.2,Cash,,No,
1510,14/03/2024,2024-03-17,2024-03-16,483, Customer 1335 ,,male,Kolkata,Electronics,-1,1143,Rs.3316,0.2,Cash,,Yes,"₹130,986"
3931,"Aug 24, 2024",2024-08-24,2024-08-25,409, Customer 96 ,150.0,M,Mumbai,Furniture,1,3185,Rs.338,,UPI,4.0,Yes,
1092,2024-04-21,,2024-04-29,1447, Customer 776 ,-5.0,Female,kolkata,Electronics,-1,3430,₹878,0.2,Cash,,Yes,"₹62,072"
2207,27/07/2024,2024-07-30,2024-07-29,348, Customer 691 ,56.0,Male,Mumbai,electronics,3,₹1173,Rs.1870,,UPI,4.0,Yes,
1315,17/07/2024,2024-07-17,2024-07-23,127, Customer 1484 ,,FEMALE,Delhi,ELECTRONIC,4,₹2882,Rs.4563,,Cash,,Yes,
3807,05/05/2024,2024-05-08,2024-05-08,1328, Customer 652 ,150.0,M,CALCUTTA,Furniture,2,₹1742,Rs.2907,,UPI,,Yes,"₹143,400"
1301,2024-11-26,2024-11-28,2024-12-03,1108, Customer 1179 ,-5.0,Female,kolkata,ELECTRONIC,-1,1770,"₹4,142",10%,upi,1.0,Yes,"₹194,823"
3131,2024-06-18,2024-06-20,2024-06-22,788, Customer 112 ,150.0,F,CALCUTTA,Electronics,2,1135,"₹4,582",,UPI,5.0,Yes,"₹43,222"
2790,31/12/2024,2025-01-01,2024-12-31,1390, Customer 621 ,,male,CALCUTTA,Clothing,-1,₹1851,"₹2,628",,Cash,3.0,Yes,"₹161,118"
3055,01/06/2024,2024-06-02,2024-06-07,100, Customer 272 ,,Female,Delhi,Clothing,5,660,Rs.1134,0.2,Card,4.0,No,"₹34,165"
3201,27/09/2024,2024-09-28,2024-09-30,1388, Customer 526 ,24.0,M,Mumbai,ELECTRONIC,2,1212,"₹1,400",10%,UPI,3.0,Yes,
2629,2024-03-24,2024-03-24,2024-03-27,160, Customer 1210 ,,FEMALE,Delhi,Furniture,2,1033,"₹1,112",0.2,Cash,3.0,No,
2522,22/01/2024,2024-01-24,2024-01-25,1141, Customer 1396 ,150.0,M,Kolkata,Clothing,2,₹753,Rs.3271,10%,Card,2.0,Yes,
4383,"Jun 15, 2024",2024-06-16,2024-06-22,1199, Customer 1002 ,,Female,kolkata,Electronics,-1,3767,"₹4,157",0.2,Card,0.0,No,"₹38,460"
2455,"Feb 21, 2024",2024-02-21,2024-02-26,958, Customer 253 ,20.0,male,Kolkata,Furniture,-1,1106,Rs.2842,0.2,Card,2.0,Yes,
1629,2024-07-23,2024-07-23,2024-07-29,934, Customer 1238 ,45.0,Male,Kolkata,Electronics,-1,3036,"₹3,664",,Card,1.0,No,
3954,2024-05-29,2024-05-31,2024-05-31,808, Customer 1004 ,-5.0,M,Delhi,ELECTRONIC,-1,₹2787,₹366,10%,Cash,6.0,Yes,"₹166,825"
2639,26/11/2024,2024-11-26,2024-11-29,708, Customer 1462 ,,Female,Mumbai,Clothing,-1,₹2679,Rs.4011,0.2,upi,5.0,No,"₹162,022"
3848,"Dec 21, 2024",2024-12-23,2024-12-27,1407, Customer 747 ,-5.0,male,Delhi,Electronics,1,3915,Rs.4260,0.2,UPI,5.0,Yes,"₹104,762"
2748,2024-09-10,2024-09-12,2024-09-20,563, Customer 834 ,,Male,Kolkata,Clothing,-1,1143,Rs.2013,25%,UPI,3.0,No,"₹145,321"
2664,"Feb 01, 2024",2024-02-02,2024-02-08,61, Customer 1070 ,150.0,FEMALE,Delhi,Clothing,3,1687,₹401,25%,UPI,2.0,Yes,"₹74,430"
2230,"Dec 13, 2024",2024-12-15,2024-12-23,697, Customer 1065 ,150.0,male,Kolkata,electronics,-1,₹2570,Rs.945,,Card,4.0,Yes,"₹164,862"
3384,2024-05-11,2024-05-11,2024-05-11,448, Customer 29 ,150.0,Male,Mumbai,ELECTRONIC,-1,242,"₹3,247",,UPI,,No,"₹155,602"
1679,2024-01-21,2024-01-24,2024-01-31,623, Customer 987 ,35.0,F,kolkata,electronics,5,386,Rs.2488,25%,Card,1.0,No,"₹148,401"
1402,04/08/2024,2024-08-07,2024-08-15,1136, Customer 45 ,,FEMALE,CALCUTTA,ELECTRONIC,2,₹2068,"₹3,641",10%,upi,1.0,No,
4164,22/11/2024,2024-11-22,2024-11-24,161, Customer 117 ,150.0,Male,Kolkata,Furniture,-1,867,Rs.4680,0.2,UPI,0.0,No,
2705,2024-09-10,2024-09-11,2024-09-15,1047, Customer 704 ,46.0,Female,kolkata,Electronics,-1,₹2482,₹640,25%,upi,2.0,Yes,"₹151,498"
4425,2024-11-28,2024-11-28,2024-11-30,1478, Customer 494 ,150.0,F,Delhi,Furniture,2,1549,"₹3,215",0.2,Card,3.0,Yes,"₹79,977"
2136,2024-02-22,2024-02-24,2024-02-23,760, Customer 868 ,,Female,Kolkata,ELECTRONIC,2,₹3942,"₹4,782",0.2,UPI,5.0,No,"₹177,065"
2432,06/03/2024,2024-03-06,2024-03-11,1234, Customer 1457 ,,male,Kolkata,Furniture,3,₹3953,"₹3,480",25%,Cash,,Yes,
1183,07/08/2024,2024-08-08,2024-08-15,1212, Customer 975 ,-5.0,FEMALE,kolkata,ELECTRONIC,-1,3612,"₹1,003",25%,UPI,3.0,Yes,
1739,2024-09-23,2024-09-24,2024-09-24,1301, Customer 1155 ,-5.0,M,Kolkata,Electronics,5,₹2493,Rs.3862,25%,Card,4.0,No,"₹106,058"
2358,01/03/2024,2024-03-04,2024-03-05,1457, Customer 368 ,19.0,FEMALE,Delhi,Electronics,-1,3320,Rs.2342,,UPI,,Yes,
2010,28/09/2024,2024-09-28,2024-10-04,1489, Customer 1486 ,,FEMALE,CALCUTTA,electronics,2,496,"₹4,137",25%,UPI,1.0,No,
1486,"Jul 31, 2024",2024-07-31,2024-08-08,256, Customer 5 ,22.0,male,kolkata,Furniture,-1,₹3668,"₹3,651",25%,upi,5.0,Yes,"₹103,474"
2219,2024-01-11,2024-01-12,2024-01-19,738, Customer 754 ,150.0,FEMALE,Kolkata,Electronics,-1,₹1010,"₹2,884",10%,UPI,6.0,Yes,
1711,"Feb 08, 2024",2024-02-11,2024-02-12,50, Customer 306 ,-5.0,male,kolkata,Electronics,3,₹1830,"₹3,885",10%,Card,5.0,No,
2708,2024-12-12,2024-12-12,2024-12-11,242, Customer 870 ,150.0,FEMALE,Mumbai,Clothing,2,2969,Rs.2937,,UPI,4.0,Yes,
3064,"Apr 13, 2024",,2024-04-23,221, Customer 364 ,150.0,FEMALE,Mumbai,ELECTRONIC,3,1924,"₹3,199",25%,UPI,1.0,Yes,"₹41,973"
1818,2024-02-17,2024-02-18,2024-02-22,338, Customer 928 ,,Male,CALCUTTA,Electronics,2,₹923,"₹2,592",10%,upi,3.0,No,"₹82,194"
1709,21/10/2024,2024-10-22,2024-10-25,41, Customer 1422 ,-5.0,FEMALE,Delhi,Electronics,1,455,"₹4,911",10%,UPI,2.0,No,
2645,02/07/2024,2024-07-05,2024-07-05,1227, Customer 68 ,-5.0,M,Mumbai,Clothing,-1,₹2349,"₹1,688",0.2,Cash,4.0,Yes,
1640,2024-01-21,2024-01-23,2024-01-24,206, Customer 1321 ,150.0,Female,Delhi,Clothing,2,554,Rs.810,0.2,upi,4.0,Yes,
1395,15/09/2024,2024-09-16,2024-09-16,1344, Customer 1236 ,,F,kolkata,Clothing,-1,₹542,Rs.2343,25%,UPI,3.0,Yes,
2813,"Feb 20, 2024",2024-02-23,2024-02-26,79, Customer 74 ,-5.0,Male,kolkata,ELECTRONIC,3,₹3552,Rs.1978,10%,Card,2.0,No,"₹97,178"
4262,"Feb 26, 2024",,2024-03-05,526, Customer 38 ,55.0,F,kolkata,ELECTRONIC,3,2001,₹450,,Card,0.0,No,"₹109,852"
1103,2024-02-19,2024-02-21,2024-02-24,381, Customer 997 ,27.0,Male,Kolkata,electronics,-1,₹1321,"₹4,493",,upi,0.0,Yes,"₹161,237"
1998,"Jun 21, 2024",2024-06-22,2024-06-21,561, Customer 606 ,,FEMALE,CALCUTTA,Furniture,2,₹1644,Rs.1525,25%,Cash,6.0,No,"₹24,392"
2410,"Aug 24, 2024",,2024-08-30,1367, Customer 1302 ,,male,Delhi,Furniture,-1,₹926,₹873,,upi,,No,"₹127,567"
4047,23/02/2024,2024-02-26,2024-02-27,1297, Customer 1294 ,20.0,FEMALE,Kolkata,Electronics,4,₹2014,Rs.1759,,upi,3.0,No,"₹123,609"
3999,"Apr 25, 2024",2024-04-25,2024-04-25,578, Customer 819 ,,F,Delhi,Furniture,5,₹1378,"₹4,845",0.2,Card,1.0,No,"₹163,640"
3405,2024-03-03,2024-03-03,2024-03-04,753, Customer 1352 ,150.0,FEMALE,CALCUTTA,Electronics,-1,1139,Rs.1411,,upi,1.0,No,"₹46,350"
4120,29/08/2024,2024-08-29,,1367, Customer 1489 ,70.0,male,Kolkata,electronics,3,₹3400,Rs.933,10%,Cash,2.0,No,"₹108,385"
2184,"Jul 03, 2024",2024-07-04,2024-07-10,1327, Customer 1405 ,54.0,F,Mumbai,Electronics,3,3344,Rs.3578,10%,UPI,4.0,Yes,
2372,27/04/2024,2024-04-27,2024-04-27,1172, Customer 1225 ,-5.0,Male,Mumbai,Clothing,4,1360,Rs.1520,,Card,3.0,Yes,
3291,2024-11-26,2024-11-26,2024-11-25,807, Customer 172 ,150.0,M,kolkata,Clothing,-1,₹2403,"₹4,451",25%,upi,3.0,No,
2381,"Feb 15, 2024",2024-02-17,2024-02-19,1424, Customer 897 ,150.0,Female,Delhi,ELECTRONIC,-1,₹3286,Rs.2864,25%,UPI,6.0,No,
2406,"Mar 18, 2024",2024-03-18,2024-03-20,803, Customer 762 ,45.0,male,CALCUTTA,electronics,-1,1702,"₹1,897",0.2,UPI,0.0,No,
1960,"Aug 12, 2024",2024-08-14,2024-08-20,203, Customer 659 ,150.0,M,Delhi,electronics,2,₹1900,Rs.2657,10%,Cash,4.0,No,"₹31,567"
2785,2024-08-02,2024-08-03,2024-08-06,332, Customer 1474 ,-5.0,M,Mumbai,Furniture,-1,3447,₹621,0.2,upi,1.0,No,
1166,27/03/2024,2024-03-29,2024-03-29,59, Customer 994 ,150.0,FEMALE,CALCUTTA,ELECTRONIC,4,₹3774,Rs.3494,25%,Card,3.0,No,"₹60,304"
1494,"Nov 14, 2024",2024-11-15,2024-11-17,1203, Customer 1252 ,,Female,kolkata,Furniture,-1,₹3134,"₹2,896",25%,upi,2.0,No,"₹165,192"
3220,"Dec 10, 2024",2024-12-11,2024-12-12,6, Customer 881 ,150.0,Male,Delhi,electronics,-1,₹1301,₹546,0.2,upi,3.0,Yes,"₹73,809"
2327,"Jan 09, 2024",2024-01-12,2024-01-17,853, Customer 1284 ,-5.0,F,Mumbai,Electronics,-1,3207,"₹4,254",10%,Card,1.0,No,
2701,"Jul 12, 2024",2024-07-13,2024-07-18,813, Customer 81 ,70.0,Male,CALCUTTA,electronics,2,707,₹227,0.2,upi,6.0,Yes,
4484,"Apr 04, 2024",2024-04-05,2024-04-09,401, Customer 1403 ,150.0,male,Mumbai,electronics,-1,1748,Rs.423,25%,Cash,1.0,Yes,
3051,"Oct 23, 2024",2024-10-25,2024-10-30,399, Customer 613 ,-5.0,F,kolkata,electronics,-1,3026,Rs.1751,25%,Card,2.0,Yes,
2188,"Jul 10, 2024",2024-07-12,2024-07-17,1338, Customer 761 ,150.0,Female,Mumbai,Furniture,3,₹2056,Rs.3921,,Card,4.0,No,
1643,12/01/2024,2024-01-15,2024-01-23,1490, Customer 723 ,49.0,Male,Mumbai,electronics,-1,1277,"₹2,513",,UPI,2.0,No,
1159,"Oct 27, 2024",2024-10-29,2024-10-28,1461, Customer 1176 ,,M,Kolkata,Furniture,2,₹1641,₹453,10%,Card,6.0,No,"₹191,168"
2519,"Jan 02, 2024",2024-01-04,2024-01-05,176, Customer 244 ,61.0,male,CALCUTTA,ELECTRONIC,2,1113,Rs.2671,0.2,upi,5.0,No,
2512,"Oct 20, 2024",2024-10-22,2024-10-23,610, Customer 145 ,65.0,Male,kolkata,Clothing,-1,₹2189,Rs.4878,0.2,Cash,3.0,Yes,"₹198,856"
4172,18/05/2024,2024-05-20,2024-05-19,1429, Customer 6 ,-5.0,male,CALCUTTA,ELECTRONIC,-1,₹2128,Rs.768,,Card,1.0,Yes,"₹55,643"
1724,"May 14, 2024",2024-05-14,2024-05-18,943, Customer 848 ,150.0,FEMALE,Delhi,Furniture,-1,₹2952,Rs.2933,0.2,Card,5.0,No,"₹98,195"
2083,"Aug 26, 2024",2024-08-27,2024-08-31,726, Customer 1410 ,,male,Mumbai,Furniture,3,491,"₹4,918",0.2,UPI,,Yes,"₹183,448"
2991,29/02/2024,2024-03-01,2024-03-02,975, Customer 1425 ,35.0,F,Delhi,ELECTRONIC,1,3384,Rs.3568,,UPI,6.0,No,"₹40,428"
4039,"Mar 31, 2024",2024-04-01,2024-04-04,879, Customer 103 ,37.0,Male,Delhi,Electronics,1,2850,"₹2,369",,UPI,0.0,No,
1819,"Apr 25, 2024",2024-04-26,2024-05-04,277, Customer 263 ,70.0,male,CALCUTTA,Furniture,-1,867,Rs.2846,25%,upi,6.0,Yes,
4251,11/12/2024,2024-12-13,2024-12-13,1157, Customer 191 ,,Male,kolkata,electronics,-1,₹2850,"₹3,376",10%,UPI,2.0,Yes,
3515,22/03/2024,2024-03-22,2024-03-27,781, Customer 304 ,,male,Kolkata,Electronics,-1,99,"₹4,962",,upi,3.0,No,"₹133,450"
4143,2024-05-26,2024-05-29,2024-05-28,982, Customer 1021 ,-5.0,male,Delhi,Furniture,-1,₹239,₹134,,Cash,3.0,Yes,"₹39,041"
1417,"Jun 05, 2024",2024-06-08,2024-06-15,611, Customer 111 ,,male,Kolkata,Electronics,4,3151,Rs.1699,10%,UPI,0.0,Yes,"₹65,834"
2644,01/07/2024,2024-07-01,2024-07-02,107, Customer 776 ,150.0,FEMALE,Delhi,Electronics,-1,₹1438,"₹2,142",,Cash,,No,
1197,05/11/2024,2024-11-06,2024-11-06,21, Customer 993 ,150.0,male,Mumbai,Furniture,-1,3260,Rs.297,,UPI,6.0,Yes,"₹120,898"
2030,"Dec 12, 2024",2024-12-13,2024-12-18,283, Customer 1067 ,-5.0,F,Kolkata,Furniture,1,₹2396,Rs.3770,25%,UPI,5.0,Yes,"₹111,166"
3768,2024-04-16,2024-04-18,2024-04-22,1296, Customer 460 ,-5.0,Male,CALCUTTA,Furniture,-1,₹3447,Rs.2033,0.2,Cash,0.0,Yes,"₹46,154"
3958,26/03/2024,2024-03-26,2024-03-26,876, Customer 147 ,-5.0,Male,Kolkata,Furniture,-1,2952,₹816,25%,upi,,No,"₹85,087"
1302,"Dec 11, 2024",2024-12-14,2024-12-21,1259, Customer 1100 ,,FEMALE,kolkata,Clothing,2,1064,"₹2,844",,upi,6.0,No,
1474,"Apr 21, 2024",2024-04-22,2024-04-29,83, Customer 1025 ,,FEMALE,Mumbai,Furniture,-1,₹1078,Rs.3603,10%,Card,6.0,No,"₹118,233"
2445,"Jul 29, 2024",2024-07-29,2024-08-01,1444, Customer 1328 ,57.0,male,Delhi,electronics,4,₹3037,Rs.3552,25%,UPI,1.0,Yes,"₹86,132"
2988,2024-03-08,2024-03-11,2024-03-15,1245, Customer 175 ,150.0,Female,Mumbai,Furniture,-1,3136,"₹4,303",10%,Card,,No,"₹32,198"
3532,"Apr 06, 2024",2024-04-09,2024-04-14,565, Customer 1149 ,61.0,F,kolkata,ELECTRONIC,-1,3033,Rs.225,0.2,upi,0.0,Yes,"₹167,335"
1302,"Mar 14, 2024",2024-03-15,2024-03-16,565, Customer 176 ,70.0,M,Kolkata,Clothing,-1,₹3192,"₹4,467",0.2,Cash,3.0,Yes,
1052,27/11/2024,2024-11-30,2024-12-07,874, Customer 330 ,,FEMALE,CALCUTTA,Clothing,-1,3513,"₹4,939",10%,UPI,3.0,Yes,
4046,31/10/2024,2024-11-03,2024-11-05,332, Customer 631 ,,Male,Mumbai,Electronics,5,₹1759,"₹4,663",,Card,3.0,No,"₹81,669"
1660,2024-04-20,2024-04-21,2024-04-26,573, Customer 1109 ,,Male,CALCUTTA,Clothing,-1,3876,"₹4,856",25%,upi,3.0,No,
2331,03/03/2024,2024-03-03,2024-03-04,485, Customer 295 ,,FEMALE,CALCUTTA,electronics,3,3421,Rs.1605,,UPI,2.0,Yes,
3318,"Feb 28, 2024",2024-03-01,2024-02-29,523, Customer 409 ,45.0,F,Kolkata,Clothing,-1,1136,Rs.4598,25%,Cash,5.0,No,"₹177,024"
3367,"Apr 20, 2024",2024-04-23,2024-04-28,528, Customer 334 ,,Male,kolkata,Electronics,2,₹3870,Rs.3680,25%,Card,1.0,No,"₹75,556"
3343,20/06/2024,2024-06-23,2024-06-28,399, Customer 106 ,55.0,F,CALCUTTA,Furniture,5,₹750,"₹4,735",,Cash,6.0,Yes,
2905,"Nov 30, 2024",2024-12-01,2024-12-02,39, Customer 304 ,39.0,Female,kolkata,Clothing,4,237,"₹3,213",0.2,Cash,,Yes,"₹93,988"
1078,"Oct 12, 2024",2024-10-13,2024-10-16,737, Customer 797 ,,M,CALCUTTA,electronics,-1,₹3365,"₹4,849",,upi,2.0,No,
3590,"Aug 29, 2024",2024-09-01,2024-09-01,1361, Customer 312 ,-5.0,F,kolkata,electronics,5,₹1298,Rs.4482,10%,Cash,1.0,Yes,"₹39,596"
2557,"Jun 15, 2024",,2024-06-24,807, Customer 1100 ,33.0,Female,Delhi,Electronics,-1,₹1200,"₹2,180",0.2,upi,1.0,No,"₹157,962"
1110,25/11/2024,2024-11-28,,1384, Customer 788 ,59.0,F,kolkata,Electronics,5,1101,Rs.4229,0.2,Card,1.0,Yes,"₹137,285"
3859,2024-09-16,2024-09-17,2024-09-20,528, Customer 1274 ,30.0,Female,kolkata,Clothing,-1,100,"₹2,675",0.2,UPI,3.0,Yes,"₹97,966"
1851,2024-07-30,2024-07-31,2024-08-03,700, Customer 1402 ,-5.0,F,kolkata,Clothing,4,₹2013,"₹3,258",25%,UPI,2.0,Yes,
3968,01/06/2024,2024-06-04,2024-06-04,1061, Customer 681 ,28.0,male,Kolkata,Electronics,-1,₹1449,"₹1,370",10%,Cash,0.0,Yes,"₹44,609"
2693,2024-01-06,2024-01-07,2024-01-10,1072, Customer 1175 ,,Female,CALCUTTA,Furniture,1,1740,"₹4,221",0.2,Card,0.0,Yes,"₹107,392"
4006,2024-06-18,2024-06-20,2024-06-26,950, Customer 1354 ,35.0,FEMALE,Kolkata,electronics,-1,899,Rs.2314,,Cash,,No,
3042,"Jun 27, 2024",2024-06-28,2024-07-04,981, Customer 985 ,-5.0,F,Kolkata,ELECTRONIC,5,2720,Rs.917,25%,Card,,No,"₹54,481"
4277,"May 31, 2024",2024-05-31,2024-06-04,874, Customer 1490 ,150.0,Female,CALCUTTA,ELECTRONIC,-1,₹3077,Rs.1991,25%,Card,4.0,No,
3980,15/04/2024,,2024-04-22,1430, Customer 626 ,150.0,Male,Kolkata,Electronics,-1,2377,Rs.801,,UPI,2.0,No,
2282,21/05/2024,2024-05-22,2024-05-23,634, Customer 298 ,69.0,Female,kolkata,ELECTRONIC,3,3182,Rs.2529,,Cash,3.0,No,
2431,19/10/2024,2024-10-22,2024-10-29,538, Customer 231 ,50.0,F,Mumbai,electronics,1,2606,Rs.907,25%,Cash,5.0,No,
1469,25/12/2024,2024-12-28,2024-12-30,188, Customer 712 ,,M,Mumbai,ELECTRONIC,4,₹1559,Rs.1775,25%,upi,3.0,Yes,"₹41,762"
3819,29/11/2024,,2024-11-30,987, Customer 753 ,,M,Delhi,Electronics,-1,₹2212,"₹1,099",,Cash,0.0,No,
1697,2024-05-04,2024-05-04,2024-05-06,89, Customer 147 ,-5.0,Male,CALCUTTA,ELECTRONIC,-1,₹1861,Rs.4771,0.2,upi,,Yes,
3236,2024-11-01,2024-11-04,2024-11-07,256, Customer 756 ,150.0,Female,CALCUTTA,electronics,-1,₹1656,Rs.3748,10%,UPI,4.0,No,"₹121,457"
2761,14/03/2024,,2024-03-23,1405, Customer 1049 ,23.0,Female,kolkata,Electronics,-1,2340,"₹1,024",10%,Card,6.0,Yes,"₹75,354"
3232,2024-12-07,2024-12-09,2024-12-09,840, Customer 1371 ,45.0,male,Kolkata,ELECTRONIC,-1,₹2389,Rs.3045,,Card,6.0,Yes,"₹50,281"
1951,2024-07-29,2024-08-01,2024-08-01,808, Customer 718 ,150.0,Female,kolkata,Furniture,-1,1888,Rs.1585,25%,upi,2.0,No,"₹155,289"
1086,"Jan 31, 2024",2024-01-31,2024-02-01,1129, Customer 50 ,150.0,FEMALE,Kolkata,Electronics,-1,₹730,"₹2,029",25%,upi,5.0,No,"₹185,978"
