Order_ID,Order_Date,Ship_Date,Delivery_Date,Customer_ID,Customer_Name,Age,Gender,City,Category,Quantity,Cost_Price,Selling_Price,Discount,Payment_Method,Customer_Rating,Return_Status,Income,Profit,Profit Margin %,Delivery Days,Order Month,Order Year,Revenue
4337,2024-05-03,2024-05-05,2024-05-04,131, Customer 175 ,59.0,Male,Mumbai,Electronics,,2647,309,0.2,Card,,No,,-2338,-756.6343042071197,-1 days,May,2024,
2517,2024-10-23,2024-10-26,2024-10-25,1153, Customer 8 ,44.0,Male,Delhi,Electronics,3.0,2174,2604,0.1,Card,2.0,No,,430,16.513056835637478,-1 days,October,2024,7812.0
3014,2024-11-02,2024-11-04,2024-11-04,1331, Customer 1098 ,44.0,Female,Kolkata,Electronics,1.0,463,4338,0.25,Cash,5.0,No,72986.0,3875,89.32687874596589,0 days,November,2024,4338.0
3803,2024-10-24,2024-10-24,2024-10-29,344, Customer 684 ,44.0,Female,Kolkata,Electronics,,3946,4178,0.2,Card,,Yes,,232,5.552896122546673,5 days,October,2024,
1763,2024-10-28,2024-10-30,2024-10-30,1361, Customer 681 ,34.0,Male,Kolkata,Clothing,,75,624,0.1,UPI,4.0,Yes,,549,87.98076923076923,0 days,October,2024,
1531,2024-02-24,2024-02-25,2024-02-29,271, Customer 557 ,44.0,Male,Kolkata,Electronics,,1018,3380,0.25,UPI,4.0,Yes,,2362,69.88165680473372,4 days,February,2024,
1629,2024-04-01,2024-01-06,2024-01-05,1070, Customer 416 ,44.0,Female,Delhi,Electronics,1.0,284,937,0.2,UPI,,Yes,,653,69.69050160085379,-1 days,April,2024,937.0
1556,2024-04-02,2024-02-07,2024-02-11,281, Customer 801 ,44.0,Male,Mumbai,Electronics,3.0,2626,3226,0.1,Cash,,No,94337.0,600,18.598884066955982,4 days,April,2024,9678.0
3354,2024-12-29,2025-01-01,2025-01-03,1365, Customer 916 ,44.0,Male,Kolkata,Electronics,3.0,865,1312,0.0,UPI,3.0,Yes,,447,34.07012195121951,2 days,December,2024,3936.0
3609,2024-01-22,2024-01-24,2024-01-23,1437, Customer 1439 ,38.0,Female,Delhi,Clothing,,2098,3707,0.25,UPI,5.0,No,103588.0,1609,43.40437011060156,-1 days,January,2024,
2269,2024-01-14,2024-01-15,2024-01-22,179, Customer 304 ,44.0,Female,Mumbai,Furniture,1.0,656,2681,0.2,Cash,5.0,No,95670.0,2025,75.53151809026483,7 days,January,2024,2681.0
2845,2024-04-24,,2024-04-27,58, Customer 1149 ,44.0,Male,Kolkata,Clothing,,2937,539,0.2,UPI,,No,88868.0,-2398,-444.8979591836735,,April,2024,
1385,2024-06-30,2024-07-03,2024-07-11,579, Customer 490 ,44.0,Male,Kolkata,Electronics,,3582,4491,0.2,Card,3.0,Yes,140459.0,909,20.240480961923847,8 days,June,2024,
2381,2024-08-07,2024-07-10,2024-07-10,707, Customer 1057 ,44.0,Male,Delhi,Furniture,4.0,3740,2826,0.25,UPI,2.0,No,197303.0,-914,-32.34253361641897,0 days,August,2024,11304.0
3675,2024-11-05,2024-11-05,2024-11-05,1455, Customer 1405 ,44.0,Female,Kolkata,Electronics,,567,3701,0.25,UPI,4.0,No,103658.0,3134,84.67981626587408,0 days,November,2024,
1579,2024-08-19,,2024-08-20,445, Customer 1299 ,44.0,Male,Mumbai,Furniture,,3895,746,0.2,UPI,1.0,No,,-3149,-422.11796246648794,,August,2024,
1581,2024-04-17,,2024-04-27,1454, Customer 1439 ,44.0,Male,Delhi,Clothing,,1169,3237,0.25,Cash,,Yes,,2068,63.886314488724125,,April,2024,
4397,2024-03-16,2024-03-19,2024-03-25,1450, Customer 225 ,44.0,Male,Delhi,Furniture,,1275,1629,0.2,Card,2.0,No,44074.0,354,21.731123388581953,6 days,March,2024,
2194,2024-02-08,,2024-08-06,727, Customer 1171 ,44.0,Female,Delhi,Clothing,,2092,183,0.1,Cash,,Yes,153098.0,-1909,-1043.1693989071039,,February,2024,
3675,2024-07-30,2024-08-01,2024-08-02,830, Customer 1391 ,44.0,Male,Kolkata,Electronics,,2564,1667,0.25,UPI,4.0,No,,-897,-53.809238152369524,1 days,July,2024,
1041,2024-03-24,2024-03-24,2024-04-01,1107, Customer 218 ,35.0,Male,Kolkata,Clothing,3.0,1114,1956,0.2,UPI,2.0,No,40163.0,842,43.04703476482617,8 days,March,2024,5868.0
3085,2024-10-13,2024-10-13,2024-10-14,414, Customer 959 ,44.0,Female,Mumbai,Electronics,1.0,3311,1555,0.25,UPI,,Yes,,-1756,-112.92604501607717,1 days,October,2024,1555.0
2067,2024-12-19,2024-12-22,2024-12-26,477, Customer 1072 ,46.0,Female,Kolkata,Electronics,,2107,581,0.1,Card,4.0,No,93376.0,-1526,-262.6506024096385,4 days,December,2024,
4059,2024-08-04,2024-08-06,2024-08-11,354, Customer 1480 ,44.0,Female,Kolkata,Furniture,,76,1007,0.25,Cash,,No,35120.0,931,92.45283018867924,5 days,August,2024,
3309,2024-08-07,2024-08-09,2024-08-14,832, Customer 553 ,44.0,Male,Mumbai,Electronics,2.0,2186,672,0.1,UPI,1.0,Yes,,-1514,-225.29761904761907,5 days,August,2024,1344.0
3465,2024-02-25,,2024-02-29,143, Customer 1010 ,46.0,Female,Kolkata,Electronics,,3080,261,0.25,Cash,4.0,Yes,,-2819,-1080.0766283524904,,February,2024,
3298,2024-01-09,2024-01-12,2024-01-11,580, Customer 92 ,66.0,Female,Delhi,Furniture,5.0,149,2126,0.0,UPI,4.0,Yes,,1977,92.99153339604892,-1 days,January,2024,10630.0
2753,2024-02-02,2024-02-02,2024-02-07,149, Customer 200 ,44.0,Male,Mumbai,Clothing,2.0,3033,2532,0.0,Card,2.0,No,,-501,-19.786729857819903,5 days,February,2024,5064.0
2826,2024-02-18,2024-02-19,,1228, Customer 32 ,44.0,Male,Kolkata,Electronics,3.0,3443,1992,0.2,Card,1.0,No,,-1451,-72.84136546184739,,February,2024,5976.0
1044,2024-03-30,2024-03-30,2024-04-01,1066, Customer 183 ,70.0,Female,Kolkata,Electronics,2.0,2498,2946,0.2,UPI,,Yes,,448,15.207060420909707,2 days,March,2024,5892.0
4074,2024-04-02,2024-02-05,2024-02-07,1105, Customer 92 ,44.0,Male,Delhi,Clothing,2.0,2804,2902,0.0,Card,,No,64480.0,98,3.3769813921433496,2 days,April,2024,5804.0
3183,2024-03-01,2024-03-02,2024-03-08,699, Customer 618 ,44.0,Male,Kolkata,Furniture,2.0,3716,3891,0.0,UPI,3.0,No,149334.0,175,4.497558468260087,6 days,March,2024,7782.0
1496,2024-02-16,2024-02-18,2024-02-21,252, Customer 178 ,44.0,Female,Mumbai,Electronics,5.0,3882,4977,0.25,UPI,5.0,Yes,52444.0,1095,22.001205545509343,3 days,February,2024,24885.0
2577,2024-02-02,2024-02-03,2024-02-08,900, Customer 180 ,44.0,Female,Kolkata,Electronics,,866,3990,0.0,Cash,1.0,Yes,38319.0,3124,78.29573934837093,5 days,February,2024,
1090,2024-11-12,2024-11-14,,952, Customer 678 ,35.0,Female,Kolkata,Electronics,,1613,1960,0.1,Card,1.0,No,,347,17.70408163265306,,November,2024,
2135,2024-08-18,2024-08-19,2024-08-18,1337, Customer 1049 ,39.0,Female,Delhi,Electronics,1.0,1989,507,0.0,Cash,,No,141455.0,-1482,-292.30769230769226,-1 days,August,2024,507.0
4271,2024-05-19,2024-05-19,2024-05-22,182, Customer 280 ,44.0,Female,Kolkata,Electronics,3.0,2698,3381,0.2,UPI,,No,117230.0,683,20.201123927832,3 days,May,2024,10143.0
3855,2024-08-11,2024-08-14,2024-08-20,824, Customer 621 ,63.0,Male,Delhi,Electronics,1.0,1453,3976,0.1,Card,5.0,Yes,,2523,63.45573440643864,6 days,August,2024,3976.0
2162,2024-07-18,2024-07-19,2024-07-23,1494, Customer 651 ,44.0,Female,Kolkata,Clothing,3.0,2521,3640,0.25,UPI,,No,,1119,30.741758241758244,4 days,July,2024,10920.0
1867,2024-03-03,2024-03-03,2024-03-10,880, Customer 411 ,44.0,Female,Delhi,Electronics,1.0,3645,4223,0.25,UPI,,Yes,133130.0,578,13.686952403504618,7 days,March,2024,4223.0
1207,2024-11-26,2024-11-26,2024-11-25,452, Customer 902 ,44.0,Male,Mumbai,Furniture,2.0,825,3281,0.0,Cash,1.0,No,,2456,74.85522706491923,-1 days,November,2024,6562.0
3715,2024-11-25,2024-11-28,2024-12-03,1445, Customer 1117 ,44.0,Female,Kolkata,Electronics,4.0,527,309,0.0,UPI,,No,22865.0,-218,-70.55016181229773,5 days,November,2024,1236.0
1062,2024-03-30,2024-03-31,2024-04-08,1094, Customer 1163 ,62.0,Male,Kolkata,Electronics,,594,1858,0.0,UPI,1.0,No,83936.0,1264,68.03013993541443,8 days,March,2024,
3544,2024-12-12,2024-12-12,2024-12-17,847, Customer 1221 ,22.0,Female,Kolkata,Clothing,1.0,2969,713,0.1,UPI,4.0,Yes,68241.0,-2256,-316.4095371669004,5 days,December,2024,713.0
3557,2024-01-20,2024-01-21,2024-01-28,1152, Customer 53 ,44.0,Male,Kolkata,Electronics,,2891,4233,0.1,Cash,,No,,1342,31.703283723127807,7 days,January,2024,
2351,2024-04-28,2024-04-29,2024-04-28,511, Customer 36 ,44.0,Male,Delhi,Electronics,4.0,3277,394,0.1,Cash,5.0,No,,-2883,-731.725888324873,-1 days,April,2024,1576.0
3467,2024-08-24,2024-08-25,2024-08-28,1279, Customer 180 ,44.0,Male,Kolkata,Electronics,,305,880,0.0,UPI,4.0,No,,575,65.3409090909091,3 days,August,2024,
3315,2024-05-11,2024-11-08,2024-11-16,412, Customer 1496 ,44.0,Male,Mumbai,Electronics,1.0,2390,3122,0.2,Cash,,Yes,24111.0,732,23.44650864830237,8 days,May,2024,3122.0
1964,2024-05-12,2024-12-08,2024-12-08,1075, Customer 375 ,44.0,Male,Kolkata,Clothing,2.0,1171,4885,0.25,UPI,4.0,Yes,57609.0,3714,76.02865916069601,0 days,May,2024,9770.0
4374,2024-08-23,2024-08-25,2024-08-30,357, Customer 382 ,44.0,Female,Kolkata,Electronics,,204,4008,0.0,UPI,5.0,Yes,75226.0,3804,94.91017964071857,5 days,August,2024,
3194,2024-12-04,2024-04-13,2024-04-15,1077, Customer 1465 ,41.0,Female,Mumbai,Electronics,,120,4614,0.1,Cash,4.0,No,,4494,97.39921976592979,2 days,December,2024,
1330,2024-12-30,2025-01-01,2025-01-03,89, Customer 1300 ,32.0,Male,Mumbai,Clothing,,531,1494,0.1,UPI,5.0,No,138382.0,963,64.45783132530121,2 days,December,2024,
3668,2024-09-14,2024-09-14,2024-09-21,1025, Customer 1131 ,44.0,Female,Kolkata,Electronics,2.0,1697,3240,0.0,Card,,Yes,,1543,47.623456790123456,7 days,September,2024,6480.0
2473,2024-07-20,2024-07-20,2024-07-26,1082, Customer 1245 ,44.0,Male,Kolkata,Electronics,5.0,2936,3445,0.25,Cash,2.0,No,99883.0,509,14.775036284470247,6 days,July,2024,17225.0
1094,2024-05-25,2024-05-25,2024-05-31,409, Customer 678 ,44.0,Male,Kolkata,Furniture,3.0,2116,399,0.2,Cash,,No,,-1717,-430.3258145363409,6 days,May,2024,1197.0
2001,2024-12-22,2024-12-25,2024-12-30,959, Customer 1419 ,44.0,Male,Kolkata,Electronics,1.0,3458,3259,0.1,Card,,Yes,,-199,-6.106167536054005,5 days,December,2024,3259.0
1300,2024-11-30,2024-12-03,2024-12-03,562, Customer 218 ,44.0,Male,Mumbai,Electronics,3.0,339,3815,0.1,Cash,3.0,Yes,71137.0,3476,91.11402359108781,0 days,November,2024,11445.0
1033,2024-06-21,2024-06-21,,107, Customer 556 ,44.0,Male,Kolkata,Clothing,,533,2353,0.1,UPI,,Yes,66202.0,1820,77.34806629834254,,June,2024,
3094,2024-05-12,2024-05-12,2024-05-20,81, Customer 1368 ,44.0,Male,Kolkata,Furniture,2.0,1106,353,0.0,Cash,,No,110520.0,-753,-213.31444759206798,8 days,May,2024,706.0
3657,2024-11-03,2024-11-04,2024-11-07,949, Customer 384 ,38.0,Male,Kolkata,Clothing,4.0,1918,3385,0.2,UPI,2.0,Yes,86390.0,1467,43.33825701624816,3 days,November,2024,13540.0
3386,2024-03-27,2024-03-28,2024-03-30,536, Customer 1478 ,42.0,Male,Delhi,Furniture,,186,2213,0.1,UPI,,No,36601.0,2027,91.59511974694983,2 days,March,2024,
3780,2024-11-27,2024-11-27,2024-12-01,66, Customer 242 ,44.0,Male,Kolkata,Electronics,4.0,2761,2349,0.2,Card,4.0,No,81317.0,-412,-17.53937845891869,4 days,November,2024,9396.0
3995,2024-12-09,2024-09-13,2024-09-12,964, Customer 1056 ,44.0,Male,Kolkata,Electronics,5.0,3494,583,0.1,Cash,5.0,No,,-2911,-499.31389365351635,-1 days,December,2024,2915.0
1504,2024-09-23,2024-09-26,2024-10-01,1, Customer 1087 ,44.0,Female,Delhi,Electronics,1.0,3302,1044,0.25,UPI,3.0,No,62198.0,-2258,-216.28352490421454,5 days,September,2024,1044.0
1626,2024-08-08,2024-08-11,2024-08-15,659, Customer 861 ,44.0,Male,Kolkata,Clothing,4.0,1458,3489,0.25,Cash,,No,,2031,58.21152192605331,4 days,August,2024,13956.0
2114,2024-12-22,2024-12-23,2024-12-28,1217, Customer 331 ,44.0,Female,Kolkata,Electronics,2.0,2648,3441,0.1,Cash,,No,,793,23.045626271432724,5 days,December,2024,6882.0
3130,2024-11-10,2024-11-10,2024-11-10,657, Customer 859 ,44.0,Male,Kolkata,Electronics,2.0,3981,2459,0.25,Card,5.0,Yes,71188.0,-1522,-61.895079300528664,0 days,November,2024,4918.0
3066,2024-10-13,2024-10-14,2024-10-21,1479, Customer 514 ,44.0,Female,Kolkata,Electronics,3.0,3942,4339,0.2,UPI,,Yes,,397,9.14957363447799,7 days,October,2024,13017.0
3654,2024-09-26,2024-09-27,2024-09-30,829, Customer 1387 ,50.0,Male,Mumbai,Furniture,5.0,992,1304,0.25,UPI,1.0,Yes,67531.0,312,23.92638036809816,3 days,September,2024,6520.0
2993,2024-03-14,,2024-03-20,1430, Customer 594 ,44.0,Male,Kolkata,Electronics,4.0,538,323,0.2,UPI,,No,150748.0,-215,-66.56346749226006,,March,2024,1292.0
1750,2024-05-28,2024-05-31,2024-06-01,650, Customer 1148 ,44.0,Female,Kolkata,Electronics,,2190,3563,0.0,UPI,,Yes,,1373,38.53494246421555,1 days,May,2024,
1980,2024-05-27,2024-05-30,2024-06-01,1215, Customer 583 ,44.0,Female,Kolkata,Furniture,,1583,536,0.0,UPI,1.0,Yes,36782.0,-1047,-195.3358208955224,2 days,May,2024,
2586,2024-01-25,2024-01-28,2024-01-31,395, Customer 961 ,44.0,Male,Kolkata,Electronics,2.0,2955,2578,0.2,UPI,3.0,No,,-377,-14.623739332816136,3 days,January,2024,5156.0
3207,2024-01-23,2024-01-23,2024-01-26,882, Customer 439 ,44.0,Male,Kolkata,Furniture,1.0,259,3319,0.2,Cash,,No,171923.0,3060,92.19644471226273,3 days,January,2024,3319.0
2054,2024-02-06,2024-02-08,2024-02-12,1321, Customer 1443 ,21.0,Female,Delhi,Electronics,,2549,2059,0.0,UPI,1.0,No,126000.0,-490,-23.797960174842157,4 days,February,2024,
2718,2024-10-30,2024-10-30,2024-11-03,549, Customer 976 ,44.0,Male,Kolkata,Electronics,1.0,615,4746,0.1,Cash,4.0,Yes,52390.0,4131,87.0417193426043,4 days,October,2024,4746.0
2520,2024-09-29,2024-10-02,2024-10-07,1131, Customer 247 ,44.0,Female,Kolkata,Clothing,2.0,1641,2489,0.2,Cash,5.0,Yes,163852.0,848,34.06990759341101,5 days,September,2024,4978.0
1170,2024-07-22,2024-07-24,2024-07-25,849, Customer 982 ,44.0,Female,Kolkata,Electronics,1.0,2243,4976,0.0,Cash,2.0,Yes,42127.0,2733,54.92363344051447,1 days,July,2024,4976.0
1967,2024-04-28,2024-04-29,,443, Customer 860 ,29.0,Female,Kolkata,Electronics,,1643,554,0.2,UPI,2.0,No,140270.0,-1089,-196.57039711191337,,April,2024,
3634,2024-08-23,2024-08-25,2024-08-28,799, Customer 1237 ,44.0,Female,Delhi,Electronics,1.0,829,758,0.2,Cash,4.0,Yes,65571.0,-71,-9.366754617414248,3 days,August,2024,758.0
2616,2024-12-07,2024-12-09,2024-12-16,993, Customer 475 ,44.0,Male,Mumbai,Electronics,,3413,4237,0.2,Cash,4.0,No,,824,19.44772244512627,7 days,December,2024,
3783,2024-04-28,2024-04-28,2024-05-03,764, Customer 788 ,44.0,Male,Mumbai,Electronics,,2604,1668,0.2,UPI,1.0,Yes,168288.0,-936,-56.11510791366906,5 days,April,2024,
2057,2024-03-03,2024-03-05,2024-03-08,821, Customer 627 ,44.0,Male,Kolkata,Electronics,1.0,2206,185,0.25,Cash,1.0,Yes,102830.0,-2021,-1092.4324324324325,3 days,March,2024,185.0
1449,2024-11-21,2024-11-22,2024-11-26,682, Customer 1458 ,44.0,Female,Mumbai,Furniture,,1492,2245,0.1,UPI,5.0,Yes,,753,33.54120267260579,4 days,November,2024,
2012,2024-08-02,2024-02-11,2024-02-13,745, Customer 201 ,44.0,Female,Delhi,Electronics,,2551,381,0.1,Cash,3.0,Yes,,-2170,-569.5538057742782,2 days,August,2024,
2767,2024-08-09,2024-08-10,2024-08-16,781, Customer 999 ,44.0,Female,Kolkata,Electronics,,2001,4862,0.0,Card,,No,57554.0,2861,58.8440970793912,6 days,August,2024,
1168,2024-08-26,2024-08-28,,564, Customer 982 ,44.0,Male,Kolkata,Electronics,1.0,858,1498,0.0,Cash,2.0,No,,640,42.72363150867824,,August,2024,1498.0
1519,2024-04-12,2024-12-05,2024-12-11,808, Customer 1300 ,44.0,Female,Kolkata,Electronics,4.0,1261,1709,0.0,UPI,,No,40977.0,448,26.214160327677007,6 days,April,2024,6836.0
4400,2024-02-03,2024-02-06,,1172, Customer 722 ,44.0,Male,Mumbai,Clothing,5.0,2871,3629,0.0,UPI,3.0,No,,758,20.887296775971343,,February,2024,18145.0
1602,2024-05-17,2024-05-19,2024-05-27,969, Customer 879 ,44.0,Male,Delhi,Electronics,,1417,2506,0.1,Cash,,Yes,48825.0,1089,43.455706304868315,8 days,May,2024,
3081,2024-10-12,2024-10-15,2024-10-18,142, Customer 505 ,44.0,Male,Delhi,Electronics,,3157,930,0.1,UPI,1.0,Yes,160201.0,-2227,-239.46236559139783,3 days,October,2024,
3053,2024-10-12,,2024-10-17,967, Customer 805 ,51.0,Male,Kolkata,Furniture,5.0,3681,2499,0.2,Card,,Yes,135570.0,-1182,-47.29891956782713,,October,2024,12495.0
2554,2024-07-17,2024-07-17,2024-07-21,99, Customer 94 ,44.0,Male,Kolkata,Electronics,2.0,3912,4978,0.2,UPI,,No,,1066,21.414222579349136,4 days,July,2024,9956.0
4350,2024-07-27,2024-07-28,2024-07-27,531, Customer 1188 ,44.0,Male,Mumbai,Furniture,,2193,3404,0.0,Card,5.0,Yes,,1211,35.57579318448884,-1 days,July,2024,
4197,2024-06-03,2024-06-06,2024-06-11,13, Customer 241 ,44.0,Female,Kolkata,Furniture,,1973,2083,0.0,Cash,2.0,Yes,,110,5.280844935189631,5 days,June,2024,
2751,2024-06-22,2024-06-23,2024-06-29,1208, Customer 792 ,29.0,Female,Delhi,Clothing,,3777,906,0.1,UPI,,Yes,,-2871,-316.8874172185431,6 days,June,2024,
1873,2024-02-15,2024-02-18,2024-02-23,672, Customer 48 ,44.0,Female,Kolkata,Electronics,,2800,1304,0.0,Cash,4.0,No,147177.0,-1496,-114.7239263803681,5 days,February,2024,
3275,2024-09-10,2024-10-11,,1197, Customer 1348 ,44.0,Female,Kolkata,Electronics,5.0,2009,4745,0.0,Cash,4.0,No,,2736,57.660695468914646,,September,2024,23725.0
1044,2024-04-12,2024-04-15,,358, Customer 1127 ,40.0,Male,Kolkata,Electronics,,1903,4119,0.2,UPI,,Yes,,2216,53.79946588977907,,April,2024,
3418,2024-06-23,2024-06-24,2024-06-24,312, Customer 1433 ,44.0,Female,Mumbai,Clothing,1.0,1480,4887,0.2,Cash,1.0,Yes,52442.0,3407,69.71557192551667,0 days,June,2024,4887.0
3654,2024-09-16,2024-09-16,2024-09-23,833, Customer 547 ,44.0,Female,Kolkata,Electronics,,2963,3089,0.0,Cash,1.0,No,,126,4.078989964389771,7 days,September,2024,
2162,2024-01-04,2024-04-04,2024-04-09,849, Customer 1246 ,44.0,Male,Kolkata,Electronics,5.0,1535,635,0.1,Cash,,No,27181.0,-900,-141.73228346456693,5 days,January,2024,3175.0
3508,2024-03-20,2024-03-23,2024-03-29,431, Customer 822 ,44.0,Female,Kolkata,Electronics,,333,4785,0.25,UPI,,No,,4452,93.04075235109718,6 days,March,2024,
4406,2024-08-10,2024-10-08,2024-10-13,8, Customer 251 ,67.0,Female,Mumbai,Electronics,3.0,1555,2870,0.2,Card,3.0,Yes,,1315,45.818815331010455,5 days,August,2024,8610.0
1349,2024-09-01,2024-01-12,2024-01-14,116, Customer 1008 ,44.0,Female,Mumbai,Clothing,,3530,777,0.2,UPI,,Yes,,-2753,-354.3114543114543,2 days,September,2024,
1739,2024-07-25,2024-07-26,2024-07-25,860, Customer 108 ,44.0,Male,Mumbai,Electronics,,3872,4933,0.0,UPI,4.0,Yes,,1061,21.508210014190148,-1 days,July,2024,
2439,2024-11-13,2024-11-15,2024-11-14,168, Customer 544 ,44.0,Male,Kolkata,Furniture,5.0,3939,3569,0.2,UPI,5.0,Yes,173771.0,-370,-10.367049593723731,-1 days,November,2024,17845.0
1651,2024-08-27,2024-08-27,2024-09-01,1131, Customer 1413 ,44.0,Female,Kolkata,Electronics,1.0,2708,4086,0.1,Card,2.0,No,,1378,33.724914341654426,5 days,August,2024,4086.0
2666,2024-04-07,2024-07-05,2024-07-08,1254, Customer 648 ,41.0,Male,Kolkata,Clothing,2.0,3747,1848,0.25,UPI,5.0,Yes,51054.0,-1899,-102.75974025974025,3 days,April,2024,3696.0
4146,2024-11-01,2024-11-04,2024-11-10,1094, Customer 1463 ,44.0,Female,Kolkata,Electronics,1.0,1724,1433,0.2,Cash,1.0,No,91422.0,-291,-20.30704815073273,6 days,November,2024,1433.0
1515,2024-07-02,2024-07-05,2024-07-05,22, Customer 1324 ,44.0,Male,Kolkata,Electronics,,1738,3500,0.2,UPI,5.0,No,67547.0,1762,50.34285714285714,0 days,July,2024,
3024,2024-01-06,2024-01-06,2024-01-06,347, Customer 482 ,24.0,Female,Delhi,Electronics,3.0,846,1337,0.25,UPI,,No,,491,36.72400897531787,0 days,January,2024,4011.0
2075,2024-01-26,2024-01-29,2024-02-02,193, Customer 65 ,44.0,Male,Kolkata,Clothing,4.0,3586,3244,0.25,UPI,2.0,No,,-342,-10.542540073982737,4 days,January,2024,12976.0
2437,2024-11-11,2024-11-13,2024-11-12,1186, Customer 1492 ,61.0,Female,Kolkata,Furniture,5.0,2548,2247,0.0,Cash,1.0,Yes,43292.0,-301,-13.395638629283487,-1 days,November,2024,11235.0
4363,2024-01-12,2024-12-01,2024-12-05,1064, Customer 280 ,44.0,Female,Delhi,Electronics,,1126,2323,0.2,UPI,1.0,Yes,134081.0,1197,51.52819629789066,4 days,January,2024,
2043,2024-09-01,2024-09-01,2024-09-02,989, Customer 183 ,44.0,Male,Delhi,Electronics,,1107,1455,0.1,Cash,3.0,No,111200.0,348,23.917525773195877,1 days,September,2024,
1963,2024-06-12,2024-12-07,2024-12-06,925, Customer 1082 ,44.0,Male,Kolkata,Clothing,4.0,3016,709,0.2,Card,5.0,Yes,,-2307,-325.3878702397743,-1 days,June,2024,2836.0
4293,2024-02-05,2024-02-08,2024-02-15,928, Customer 789 ,44.0,Female,Delhi,Furniture,,195,4031,0.25,Card,2.0,No,77790.0,3836,95.1624906970975,7 days,February,2024,
3038,2024-01-02,2024-02-03,2024-02-02,703, Customer 1381 ,44.0,Female,Mumbai,Furniture,4.0,1952,4799,0.2,Cash,4.0,No,54366.0,2847,59.32485934569702,-1 days,January,2024,19196.0
3586,2024-03-21,2024-03-23,2024-03-28,96, Customer 695 ,44.0,Female,Delhi,Electronics,,3188,3309,0.2,Cash,1.0,Yes,153553.0,121,3.6566938652160776,5 days,March,2024,
2293,2024-01-16,2024-01-18,2024-01-18,159, Customer 641 ,33.0,Male,Delhi,Furniture,,2997,1642,0.2,Cash,,No,,-1355,-82.52131546894032,0 days,January,2024,
1510,2024-03-14,2024-03-17,2024-03-16,483, Customer 1335 ,44.0,Male,Kolkata,Electronics,,1143,3316,0.2,Cash,,Yes,130986.0,2173,65.53075995174909,-1 days,March,2024,
3931,2024-08-24,2024-08-24,2024-08-25,409, Customer 96 ,44.0,Male,Mumbai,Furniture,1.0,3185,338,0.0,UPI,4.0,Yes,,-2847,-842.3076923076924,1 days,August,2024,338.0
1092,2024-04-21,,2024-04-29,1447, Customer 776 ,44.0,Female,Kolkata,Electronics,,3430,878,0.2,Cash,,Yes,62072.0,-2552,-290.6605922551253,,April,2024,
2207,2024-07-27,2024-07-30,2024-07-29,348, Customer 691 ,56.0,Male,Mumbai,Electronics,3.0,1173,1870,0.0,UPI,4.0,Yes,,697,37.27272727272727,-1 days,July,2024,5610.0
1315,2024-07-17,2024-07-17,2024-07-23,127, Customer 1484 ,44.0,Female,Delhi,Electronics,4.0,2882,4563,0.0,Cash,,Yes,,1681,36.83979837825992,6 days,July,2024,18252.0
3807,2024-05-05,2024-05-08,2024-05-08,1328, Customer 652 ,44.0,Male,Kolkata,Furniture,2.0,1742,2907,0.0,UPI,,Yes,143400.0,1165,40.075679394564844,0 days,May,2024,5814.0
1301,2024-11-26,2024-11-28,2024-12-03,1108, Customer 1179 ,44.0,Female,Kolkata,Electronics,,1770,4142,0.1,UPI,1.0,Yes,194823.0,2372,57.26702076291647,5 days,November,2024,
3131,2024-06-18,2024-06-20,2024-06-22,788, Customer 112 ,44.0,Female,Kolkata,Electronics,2.0,1135,4582,0.0,UPI,5.0,Yes,43222.0,3447,75.22915757311218,2 days,June,2024,9164.0
2790,2024-12-31,2025-01-01,2024-12-31,1390, Customer 621 ,44.0,Male,Kolkata,Clothing,,1851,2628,0.0,Cash,3.0,Yes,161118.0,777,29.5662100456621,-1 days,December,2024,
3055,2024-01-06,2024-06-02,2024-06-07,100, Customer 272 ,44.0,Female,Delhi,Clothing,5.0,660,1134,0.2,Card,4.0,No,34165.0,474,41.7989417989418,5 days,January,2024,5670.0
3201,2024-09-27,2024-09-28,2024-09-30,1388, Customer 526 ,24.0,Male,Mumbai,Electronics,2.0,1212,1400,0.1,UPI,3.0,Yes,,188,13.428571428571429,2 days,September,2024,2800.0
2629,2024-03-24,2024-03-24,2024-03-27,160, Customer 1210 ,44.0,Female,Delhi,Furniture,2.0,1033,1112,0.2,Cash,3.0,No,,79,7.10431654676259,3 days,March,2024,2224.0
2522,2024-01-22,2024-01-24,2024-01-25,1141, Customer 1396 ,44.0,Male,Kolkata,Clothing,2.0,753,3271,0.1,Card,2.0,Yes,,2518,76.97951696728829,1 days,January,2024,6542.0
4383,2024-06-15,2024-06-16,2024-06-22,1199, Customer 1002 ,44.0,Female,Kolkata,Electronics,,3767,4157,0.2,Card,,No,38460.0,390,9.381765696415684,6 days,June,2024,
2455,2024-02-21,2024-02-21,2024-02-26,958, Customer 253 ,20.0,Male,Kolkata,Furniture,,1106,2842,0.2,Card,2.0,Yes,,1736,61.083743842364534,5 days,February,2024,
1629,2024-07-23,2024-07-23,2024-07-29,934, Customer 1238 ,45.0,Male,Kolkata,Electronics,,3036,3664,0.0,Card,1.0,No,,628,17.139737991266376,6 days,July,2024,
3954,2024-05-29,2024-05-31,2024-05-31,808, Customer 1004 ,44.0,Male,Delhi,Electronics,,2787,366,0.1,Cash,,Yes,166825.0,-2421,-661.4754098360656,0 days,May,2024,
